"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"C13",0.0369356177756976,0.0184706194262791,0.0642678287865585,-0.0553122242047851,0.0481310251725222,0.0498085080611899,-0.0481589834731948,-0.044835876003883,0,0.00134969293091267,-0.00300142079269053,0
"C14",0.0330344912344097,-0.00337055360875114,0.0267759017983101,-0.0351024033540204,-0.0322915043765066,-0.0644850132882137,0.0111675713465276,0.0115511144174689,0,0.100142471742181,0.0107115077313693,0
"C15",0.0254149054073438,0.0301543076975972,0.0203933876238445,-0.0289936339077704,-0.0544757328347469,-0.0576029605060384,0.0186106074364138,0.0354704628055211,0,0.0346421307518282,0.0608067222483128,0
"C16",0.0373236375642753,-0.056633602390077,0.00796789655470429,-0.0141179459064706,-0.03276547493252,-0.0273643043017446,0.0206420925696818,0.0316147903719915,0,-0.0324202577586543,-0.0663511104931323,0
"C17",0.0423432321789835,0.0052670673522076,0.0662727866269872,-0.054874732323945,0.0372145550908626,0.0515337889928874,-0.0522724821901578,-0.0554277227337312,0,0.00779602686716617,-0.0577822715184847,0
"C18",0.0492009653071626,-0.0122339914150379,0.0466883764530583,-0.0507625933788385,-0.0183140653112717,-0.00299023870367028,0.00950463859358119,0.00959630441806337,0,0.0137641630693137,0.0734814292201263,0
"C19",0.0409755464396266,-0.0352146986786528,0.0251331657283882,-0.0300883032380625,-0.0225143718805973,-0.0312404743939826,0.0291103435625289,0.0189276368881387,0,-0.00596689335839346,-0.0606816991597727,0
"C20",0.041384400288015,0.0233436587761645,0.0802244832203559,-0.0665197494848972,0.06757027971817,0.0661771965383908,-0.0524525927768461,-0.087214785470561,0,-0.0198277258687927,0.00854816000107888,0
"C21",0.0403508500146496,-0.0557357404852066,0.0095265623252437,-0.0158678686632001,-0.0443327138106298,-0.0359999195193857,0.0316384850031623,0.0297539777184148,0,-0.00165626550021024,0.010428417600037,0
"C22",0.046398466880192,-0.0244952656602758,0.0345101024691981,-0.0390140251011116,-0.020667235133855,-0.0289927852576009,0.0169950488647513,0.0435795934299867,0,-0.0743600908307682,0.00721453605439088,0
"C23",0.0384058139841677,-0.0612430175087382,0.0099423482652479,-0.0147615508741943,-0.0299998790843146,-0.0148385955174294,0.0298391990005376,0.0197795000171906,0,0.0101303902387033,0.0194589722099694,0
"C24",0.0179254570714094,0.0620249996044686,0.0202341554917664,-0.0316116046911595,-0.0723145884909748,-0.0566623610918761,0.0488101204943873,0.0306350213600746,0,-0.00455629347276201,-0.0122598652248023,0
"C25",0.0452640775725762,-0.0252828615791203,0.0314443624967469,-0.03473776149948,-0.0159221243379892,-0.0244068248489582,0.0398927421947151,0.0292699794952646,0,0.0027228033624338,-0.0620980705447587,0
"C26",0.0377233642648105,-0.0522339418871269,0.0145339638981944,-0.0176324787984128,-0.0319561881707891,-0.0309248649287339,0.018750474183208,0.0200651105106722,0,-0.0470148392842575,-0.00797208228504161,0
"C27",0.0346899697355642,0.0155533056001304,0.0282294963385117,-0.0351474837226946,-0.0419157350024113,-0.0459015586799145,0.0179271219253089,0.0713761848514436,0,0.100395324294527,0.0229529540209388,0
"C28",0.040610631744628,0.0126780280276638,0.0700794483333201,-0.0618071078296531,0.06212428781917,0.0402666938494092,-0.0638740439484826,-0.0409534418294063,0,0.0430344202162729,-0.0195483327935366,0
"C29",0.0410768379981058,-0.00746168769063219,0.0335409703175131,-0.0401495337197616,-0.0198010851595427,-0.0258250605894843,0.0393023550152629,0.0351694237950398,0,-0.00193829667333468,-0.0092486981881612,0
"C30",0.0324376814127947,-0.0665970538894247,-0.00479339796878628,-0.00265351426410932,-0.0376948538465326,-0.0371910259523429,0.0531836452399922,0.0468313223475579,0,-0.00308927164925567,0.00449166576619148,0
"C31",0.0355676229557347,-0.0627639029374906,0.00713898362007654,-0.00998353552549061,-0.0248350685286661,-0.0298327599880962,-0.0056568799387192,0.0104616469108823,0,0.000192798491230295,0.027476981110449,0
"C32",0.035427672272259,0.0100260478242375,0.0360900715147795,-0.0381202438631689,-0.014852034898397,-0.0133636663329831,0.00841264908789578,-0.00299818422666347,0,0.0958458383085049,-0.00426430190783447,0
"C33",0.0420377313542734,-0.00419418301101996,0.0564168803224644,-0.0521673192391163,0.0292696373043194,0.0263573598889587,-0.0361585393729449,-0.0224894780753905,0,-0.00106522029703119,0.00564204084318658,0
"C34",0.0416938053367901,-0.0300704943271079,0.0305543724204457,-0.0313628392365464,-0.0136574407112129,-0.0114122465821222,0.00294390195613837,0.022220366695583,0,-0.000638213285948716,0.0444645950775025,0
"C35",0.0358451299248714,0.0156616901862759,0.0480502469896951,-0.0469512212316538,-0.011575982795091,-0.00629468544014186,-0.0222549709865075,-0.0146600530555984,0,0.0041587410262281,0.0237142021314095,0
"C36",0.0418648322792265,-0.0406169422495293,0.0220000586162695,-0.0280300282148512,-0.00582587092613292,-0.0311113073093498,0.00276966370063794,0.0324318406549301,0,0.00117079165422081,0.0184356637600331,0
"C37",0.0452905257231909,0.00568392407137092,0.0611805975118094,-0.0559986404347633,0.026277052154511,0.0262002002838894,-0.0489593875849262,-0.0328107057989425,0,0.00455721226188329,0.00199074777924242,0
"C38",0.00551482919699264,0.0643117224380801,0.00154328516297913,-0.0127348175476643,-0.0685039141918884,-0.0661438304645061,0.0949319897028261,0.0603044537353455,0,-0.00323158797489226,0.00684931804083175,0
"C39",0.0469018612955765,-0.0248568345138686,0.0378936781986034,-0.0421389325800509,-0.0110673888029255,-0.0336873077418201,0.00931066216748765,0.0264434527873466,0,-0.000659366347928753,0.0351862182787578,0
"C40",0.0429269403947224,-0.0214231999432605,0.0297381975683236,-0.0386483499893616,-0.00900201868625525,-0.0298546015382445,0.013500355364126,0.0132064315996834,0,0.123598210313384,-0.117181597828115,0
"C41",0.0314686125768215,0.0228066290131313,0.03812598041305,-0.0423791033682781,-0.0120215023029409,-9.81553194804335e-05,0.0171876172729942,-0.0102379257964305,0,-0.0156746485615308,-0.014552608671877,0
"C42",0.0194975113533127,0.0423446796148651,0.0131967538281623,-0.0244493805404042,-0.0704530731743103,-0.0721357425631074,0.0461840191640834,0.0614571444548185,0,-0.00911860611488784,-0.0178806327482059,0
"C43",0.0378834911673049,-0.017878942959846,0.0271231179672252,-0.0375556043227509,-0.0221614228946141,-0.0370530804076851,0.0279667777959264,0.0267714885767429,0,-0.00168382530497326,-0.00607352862977975,0
"C44",0.0339253674567525,0.0118479695359032,0.0332441836500977,-0.0364057301980387,-0.0361580817688909,-0.0218526941340418,0.00201379513884034,0.0426356592242853,0,0.00556470639493308,-0.00976605173439347,0
"C45",0.0437252772895891,-0.0266101672037119,0.0305215235806412,-0.0331180067306553,-0.027322707510562,-0.00653024298794889,0.0326447461917509,0.0318406452111434,0,-0.0191614764214876,-0.0027085350264263,0
"C46",0.0489911577993673,0.0230671874051439,0.0782372963352919,-0.0687036801317128,0.0449230821063704,0.0415283590439821,-0.0504922266416966,-0.0661357586089824,0,0.00179484918914103,0.00885117187526719,0
"C47",0.0418513052177765,-0.020924836872619,0.037916629348486,-0.036826224769282,-0.00605301806853556,-0.0140269355497468,-0.0181812722239939,-0.0309250756395185,0,0.0091827493853673,0.0103897332023154,0
"C48",0.0328481653291587,-0.0570948273152089,0.00903719611479409,-0.0106017684092642,-0.0255839324497952,-0.0230805834338597,0.00328092224567419,0.0252866548234721,0,0.0115989790043738,-0.0136701992892782,0
"C49",0.0369280986041971,0.00264376298206721,0.0346714791063314,-0.0410185155529346,-0.0315655258612167,-0.054814706180166,0.0103652849494431,0.0333811339745785,0,0.00752173322973415,0.0084489876019705,0
"C50",0.0415641587987707,-0.02672990470306,0.028573996030488,-0.0336130548116054,-0.0223558475697391,-0.0126459478941603,0.0310022516356151,0.0321095170581433,0,-0.0171706120655106,-0.0368656624331443,0
"C51",0.0428868866655772,-0.0127698206905375,0.038358227093615,-0.0411899539450105,-0.00193335597305696,-0.0166727922731749,0.00895599827000423,0.0175189454951363,0,-0.00788902149361248,0.0356776975052088,0
"C52",0.0455842909804212,-0.0132419178086729,0.0404755585771009,-0.0420251021462085,-0.0285129014854299,-0.00802172642315201,0.0185025448153795,0.00069808832368444,0,-0.0373578034414493,-0.0297678424724377,0
"C53",0.0394389819455407,-0.0645320770912635,0.001329809175905,-0.0104526799913749,-0.0427385501296432,-0.0441991102643366,0.047343152603857,0.0588674888854644,0,0.0175332149545066,0.0362170967844589,0
"C54",0.0382663903627709,0.0242248845245248,0.0373906302339951,-0.0424762322420027,-0.0602123861179608,-0.0602032834431178,0.0260930832150665,0.0209923916394008,0,-0.103204203887028,-0.00426196086196421,0
"C55",0.0456947830402877,0.00600748486938922,0.0634960209973434,-0.0606872537176054,0.0271715666888247,0.0294557638516276,-0.04222739523721,-0.0198877140317723,0,0.0237667156907402,0.00111831988678187,0
"C56",0.0254128649532051,0.0323069868701972,0.0200473994345605,-0.0295233240174943,-0.0642078145000268,-0.0751950116534407,0.0366711802726866,0.0552967379462078,0,0.0846244903040806,-0.00874541661360593,0
"C57",0.0441078225001748,-0.0151738543446032,0.0422842194211058,-0.0429042186147306,0.00469404456831675,0.00354957418434064,0.0196390218397541,0.00320135164917149,0,-0.1019110359608,-0.0237747723020126,0
"C58",0.0399806907573976,-0.0629982538803868,0.00898762829725365,-0.0169652558261302,-0.0320038164624702,-0.0305182268551456,0.0439646231629337,0.039405605184366,0,-0.00479987811858361,0.007630840396139,0
"C59",0.0286134876445397,0.03041065487359,0.0298990242004414,-0.0343485542025583,-0.0405496248106879,-0.0542114812951324,0.0176323987887499,0.0517492656980606,0,0.00471376608958748,-0.0303510800258954,0
"C60",0.0493496395453862,-0.0224824752984337,0.034479807081482,-0.0400034272833013,-0.0458737868447869,-0.0459531734612274,0.0219958190677313,0.0450045230408834,0,0.103074301558998,-0.0341590824032451,0
"C61",0.0361566845879055,-0.0493832502208757,0.0133959069816672,-0.0149969552209967,-0.0218450455740089,-0.0225417771639325,0.00193805584352631,0.02352193443305,0,0.00266381512918569,0.0182631955344701,0
"C62",0.0403277032156563,-0.046056141765184,0.0216362893805088,-0.026394024141821,-0.0205781194906934,-0.0271862734933858,0.0379843669022276,-0.0125454349403941,0,-0.0124725889943841,0.0246698120782993,0
"C63",0.0388580505719634,-0.058904910756514,0.0120385420775268,-0.01608887436351,-0.014163613784622,-0.0151583510982472,0.0408759335394208,0.038850531022346,0,0.00234054331062556,-0.0238874986840252,0
"C64",0.0201957153663445,0.0493971308191634,0.0350031962395426,-0.035286324203567,-0.0199026980549542,-0.00243178450230459,0.00393291044081479,-0.00277172135061054,0,-0.0487482978300406,0.0273519840628873,0
"C65",0.018148122548641,0.0620238266326164,0.0214292084561217,-0.0295693331112106,-0.0689829416708927,-0.0513871580168935,0.030862048825938,0.0561009368185765,0,-0.00924685347387121,0.00924269522124138,0
"C66",0.0395649175941535,-0.0265695960586391,0.0281600150874828,-0.030933520715625,-0.0379982283689373,-0.0395050691615856,-0.00187311580071048,0.0243497241369635,0,0.00772393190837004,0.0204762153936078,0
"C67",0.035850707610968,-0.0234796902024437,0.0269905685827276,-0.0288607769468147,-0.0114119017620155,0.00100749581578579,-0.00312768267400449,-0.00270754452429155,0,0.00510670942890319,0.013112334848185,0
"C68",0.0350099278206175,-0.0645666447737699,0.011565677777423,-0.0127391119805505,4.19862411241177e-05,0.00392996660186677,0.0223739481953149,0.000845022100285959,0,0.0100648152258472,0.007667916964931,0
"C69",0.0365778607368848,0.0281025734913023,0.0707614756913098,-0.0618079540328615,0.0669546095273589,0.0561737830899852,-0.0577872353698791,-0.0529301165917823,0,-0.0102744629393073,0.0706806034193588,0
"C70",0.0301414954997406,0.00759337325883814,0.0221176169484943,-0.029888472087874,-0.0350548629313052,-0.0493442135938619,0.049495868877171,0.0474639067050712,0,0.00349489055575874,-0.0323380147870167,0
"C71",0.0427240295378211,-0.0298231823729376,0.0276564057545751,-0.0292322393727225,-0.0230977225998509,-0.0267471630964072,0.0368815346134758,0.00455136045073112,0,0.00361202550763445,-0.0175210187722765,0
"C72",0.0436901903624957,-0.0229221802884444,0.0383531747844437,-0.0407682573507286,-0.0175340710600544,0.00234148858546306,0.00603634175103906,0.0286020174427172,0,0.0491420649118966,0.0340133541007157,0
"C73",0.0416197757570385,-0.00233816194761787,0.0529037046933915,-0.0460515503423039,0.0240874132722812,0.00933860660893981,-0.0116072647925092,-0.0643766891710317,0,-0.0165746154266634,0.0905026035133689,0
"C74",0.0334616388635366,-0.0619635109426576,0.0104867363263558,-0.0134517194600398,-0.0128595040084412,-0.00625627380686808,-0.0174334305572973,0.00191801689381612,0,0.00649337624393283,0.0285492742542467,0
"C75",0.0437329526741375,-0.0182118289872771,0.0349515634384963,-0.0392424309622211,-0.0120928983269599,-0.0368961607358397,-0.0113135160127461,0.00209708761903305,0,-0.00829460921786098,0.0180105042820533,0
"C76",0.0418406016182704,-0.0393024833684046,0.0252899042754166,-0.0304550464890089,-0.00928139632546812,-0.0277064304388511,0.0240577975792926,0.0131966514203558,0,0.106871825354604,-0.0109601111504302,0
"C77",0.0232480497958713,0.044847375886274,0.0228123752905833,-0.0315768777843804,-0.0516243693071453,-0.0495476028289175,0.0564440875772628,0.031486107304768,0,-0.00864312764908066,0.0285654777446013,0
"C78",0.0466129998977153,-0.0260617321475221,0.0386769490334306,-0.038699135209064,0.00281592977249402,0.00870580443099674,0.000236197966853382,-0.015299952420312,0,0.00236122861709607,0.0480588133158924,0
"C79",0.045157996026011,0.0222449340903452,0.0760309611045488,-0.0670933741052294,0.0548740253128054,0.0170717011600624,-0.0579520306897209,-0.0778899570295441,0,-0.000180822472119996,-0.0358248201911729,0
"C80",0.025396267995341,0.0249106238393434,0.0270871871999707,-0.0335755267155432,-0.0460775820298552,-0.0400769450454396,-0.00638426255861383,0.0294742856194913,0,-0.0849561838741785,0.00613020202366834,0
"C81",0.00504133298029101,0.0666590925170743,0.00644179211420393,-0.0176099068030304,-0.0699305996876243,-0.0881262990674485,0.0750955483730247,0.0661108931268003,0,-0.0154576518296948,-0.0129561620599198,0
"C82",0.0403589252279797,-0.020201259004171,0.0342778223561868,-0.0347837990677916,-0.0132396674887654,-0.0212104712540123,0.00138169688342675,0.0125650283872448,0,-0.049675968042863,-0.0270222723357217,0
"C83",0.0315693431098935,0.0330290019948645,0.0439796117149928,-0.0429529896144363,-0.0238362550844362,0.00462977948863812,0.0162051614749765,0.0135696327559966,0,-0.0483416046026756,-0.0367636160072563,0
"C84",0.0335195945512674,0.0256984725916782,0.0378542312309912,-0.0427125154607442,-0.0160011802533026,-0.0118827848134642,0.0364700615333457,0.0242227112307097,0,0.00384542528250497,-0.00757868128026755,0
"C85",0.0402686406106939,-0.00355124831845381,0.0425925206379066,-0.0449853428612644,0.00788623879851943,0.0198459225374072,-0.0187558818520722,0.0132178148030904,0,0.00574627392639705,0.0155278440117213,0
"C86",0.0316731676191642,0.0459186906681377,0.043657050831299,-0.0460915001253521,-0.0222389396645765,-0.026672349100728,0.0177879179346495,0.00923007116004416,0,0.106388011368767,0.0394879929346501,0
"C87",0.0252433894597194,0.0372162744328044,0.0156416770255867,-0.0293298742205706,-0.0717649749143617,-0.0871077717592869,0.0633718457332373,0.0678095309031161,0,-0.00178984440220459,0.0194361280079403,0
"C88",0.0460557074652792,-0.0238158718190661,0.0363841956291665,-0.0399974162871258,-0.0167016595032509,-0.0191442738204392,0.0375126600896449,-0.010151633301292,0,0.00354440109216874,-0.0119276430570051,0
"C89",0.0430782304866721,-0.00560206447526501,0.0367672859915797,-0.0415809065483531,-0.0327204150662847,-0.0326230354579248,0.0185047399641131,0.0215207700224317,0,0.00631223491317622,0.0867531546801431,0
"C90",0.0386433365038895,-0.0606977844334731,0.00464462911560403,-0.0111933129234462,-0.0408338303739205,-0.0312368682273156,0.0281284100163095,0.04609393005617,0,0.00738064692469678,0.00391489606519145,0
"C91",0.0409934244485825,-0.00701719908071072,0.0335230415192194,-0.0374596307571084,-0.0306634181095008,-0.0213377341668949,0.0135520189018865,0.00736617815266636,0,-0.00918605955422585,0.00806097777373223,0
"C92",0.0391624757533461,-0.0552270094335761,0.0174294184926316,-0.0199210989482001,-0.00638285975410972,-0.0203243230468545,0.010063557564285,0.00767158087275655,0,0.00122933162155029,0.0518624558284088,0
"C93",0.037480244955848,-0.0635140111345617,0.0142329519319717,-0.0140662787621786,-0.0112385540084568,-0.00749010923344207,-0.00253574856062792,0.0107559633925946,0,0.00256128039188465,0.0240803117638988,0
"C94",0.00433713226916846,0.0658987845614057,-0.00405773515764652,-0.0107907402968905,-0.0882933926614572,-0.0892854250755654,0.0760959475956298,0.080661520405523,0,-0.00048159020185354,0.0133734527094914,0
"C95",0.0142516375167923,0.0620036184093323,0.0105597699470266,-0.025251280396052,-0.0769928099203984,-0.0696195177607341,0.0641852790685753,0.0803563258389973,0,-0.00103432352059428,-0.0254421122044498,0
"C96",0.0352073280038731,-0.0586349378503482,0.00625983179998976,-0.0109113816267751,-0.0315636534499501,-0.0294888910745233,0.0566808609822425,0.0174107254634067,0,0.0407948501211436,-0.0213211923032056,0
"C97",0.0054531522687662,0.0622136998937077,-0.00228847848685572,-0.0110733078679939,-0.0730651675610988,-0.0621835340055491,0.0682307995407324,0.0618903837954673,0,0.0102331802689722,0.0247476162496755,0
"C98",0.0398330933442473,-0.00772149144302626,0.0370618766914963,-0.0411396221102385,-0.0235749465625214,-0.0297622439678849,0.0186436555482566,-0.00304122619692866,0,0.0110017095691553,-0.0759164797933336,0
"C99",0.0400903764789005,-0.000714882364802628,0.0423145108783054,-0.0446369365001926,-0.0193707452657699,-0.0117500857869159,0.00872262612497401,0.00751959954158074,0,-0.0587349195527664,0.0684655969803911,0
"C100",0.0262139889547681,0.0475926076305921,0.0393244297634826,-0.0408490362562777,-0.0223455952073434,-0.0252777325168175,0.00692159407254256,0.0274030616949559,0,-0.00252017797534218,0.0737664591632143,0
"C101",0.0456632055151964,0.00199266625189385,0.0679654316328372,-0.0583577581123771,0.03320503865361,0.0339572272811262,-0.0538543088574992,-0.0358707285128511,0,0.06886336108967,0.0113740024801261,0
"C102",0.0146244453208755,0.0620615196885579,0.0128561118724532,-0.0242099026685029,-0.0660030068057831,-0.0678728046695363,0.0272450481325147,0.0577455449064861,0,0.0224628801547243,0.0392987933554996,0
"C103",0.0403113169526128,-0.0390880890040092,0.0284115140440166,-0.0303375893525497,-0.00143700730139465,0.00953204342689,0.0163872386345495,-0.0074597683632784,0,0.00452919019378116,-0.0334247653453885,0
"C104",0.032417340789605,0.0440216456592704,0.0571982064597789,-0.0551957752111876,0.0112877559091947,0.022738108908399,-0.012590773835371,-0.0234879328405441,0,-0.00721895361405411,0.0339507002315547,0
"C105",0.0335992103055474,-0.0634740810833337,0.00549589596284069,-0.00868334858311866,-0.0249549536450525,-0.0413967291993969,0.0371726400044061,0.0115310919117222,0,0.00698260668746174,-0.00586371940531889,0
"C106",0.04125928284218,-0.0289529258220902,0.0384135684133571,-0.0342148062185232,0.0153924527069397,0.00472238990272551,-0.0133436231752374,-0.001546972625096,0,-0.00262589582451267,0.0581640820819448,0
"C107",0.0457678740731695,0.0246891347954872,0.0750893439700122,-0.0656588087908448,0.0452855450408051,0.0658022743663241,-0.0503243470956567,-0.0566329187294169,0,-0.00369290880974287,0.020872434941041,0
"C108",0.0413352900822399,-0.0195972205880061,0.0265772255736742,-0.0302374975683138,-0.0400344518831005,-0.0378272640944163,0.0450053927869694,0.0360416489009366,0,-0.0330522476730558,-0.0285610207784634,0
"C109",0.0391396925818349,-0.066079815983546,0.00507378002594583,-0.0110271973394996,-0.0186283985000603,-0.0259052001934881,0.0649965015484504,0.0382451316728048,0,0.00865868374732295,-0.0223680809104405,0
"C110",0.0368529645391527,-0.0648369864988006,0.00870998905627185,-0.011109952304596,-0.027914959855331,-0.0137528830892191,0.00750659086256413,0.0366835168573415,0,0.00773294405112275,-0.00869911087563747,0
"C111",0.040330981496913,-0.00699489388257962,0.029327382746558,-0.0372376013162989,-0.0430048122266947,-0.0439649424857421,0.0158212567192496,0.0364688049626483,0,0.00368925528932547,0.0441894508520319,0
"C112",0.0466946918183725,-0.00935925437692937,0.0463020135396978,-0.0449485946824529,-0.00549036333734318,0.00622675081509298,0.00429740134767022,-0.00221225744168514,0,0.00316525885089938,-0.0868922401751146,0
"C113",0.0357469101851453,-0.0468618730865429,0.0136430815033406,-0.0170687259393882,-0.0312505370733485,-0.0222758658496383,-0.00353429155887331,0.0599833233662537,0,0.00725239716146639,0.0118676774719273,0
"C114",0.0408604885103577,-0.0525484406780808,0.0144651520638396,-0.0198119409810665,-0.0275688685450929,-0.0179716834662143,0.0422365877219183,0.0129758893763388,0,-0.00412622862204538,-0.00876823155120053,0
"C115",0.0374429340726379,-0.0558475730959396,0.00380233859792075,-0.0102809776389095,-0.0469108141166557,-0.0334122256534345,0.036680024887955,0.075153389196818,0,-0.0107414881736993,-0.00541703489267927,0
"C116",0.0344762488516211,0.021313529935184,0.0454179841632561,-0.0451604543289418,-0.00252733449580238,0.00582693758971756,0.00163796071233619,-0.00318843263206963,0,-0.00988519080626254,-0.0299722212794669,0
"C117",0.0408506545728692,-0.0393544488485161,0.0184109784063591,-0.0227873038789957,-0.0382414255255967,-0.0302250568200563,0.0341662704033533,0.0248687465352603,0,-0.0260060338122864,-0.00224577359310118,0
"C118",0.0416452756480878,-0.0505636705236307,0.0132035617531408,-0.0196399999167449,-0.0455342862646115,-0.0483886275309911,0.00932538452382363,0.0324471008308871,0,0.111092285311631,-0.0352433568862612,0
"C119",0.0397027253315465,0.0234782002144726,0.081120647093991,-0.0645405726904386,0.0867331712772368,0.08247324698535,-0.105863316070261,-0.10202744330269,0,0.00397319322938187,0.0205739532037517,0
"C120",0.0192996957860974,0.0494503552381143,0.0146701870970764,-0.0278290900991894,-0.063286917673564,-0.0537976327560819,0.0513304674519412,0.0297334326770281,0,-0.00495176381301732,0.0419894088853504,0
"C121",0.0404458137657808,-0.0121050961814574,0.0373423990743412,-0.0386031536797907,-0.0229579469313299,-0.0121121975778475,-0.00447601380940706,0.00169070424427674,0,-0.0148661391451189,-0.0109339772539157,0
"C122",0.041429433677929,-0.0165302483708408,0.0379884221783684,-0.0397124363982356,-0.00565862165280812,0.00527792406247007,0.0023203979656987,-0.0150034126345243,0,-0.0065238037531771,0.0209304664958805,0
"C123",0.0396678880333785,-0.0403308696120138,0.0250524318383839,-0.0272009690164097,-0.0162077018515569,-0.014592304706275,-0.00090705954060347,0.0283832803913696,0,-0.00493952522629297,0.0275800564757407,0
"C124",0.0455338270471071,0.00714426777758492,0.0634863091625435,-0.0598668916120851,0.0191035363581349,0.024546082911757,-0.0146941995108976,-0.025850279550255,0,-0.00313449047490535,-0.0677794561008333,0
"C125",0.0405770711583149,0.000161953794251133,0.0517427978631023,-0.0454476118069924,0.034263479145486,0.0282996711677798,-0.0378758203410946,-0.0560870022255417,0,0.00337131719641828,0.0180378627187583,0
"C126",0.0421892609839416,0.0121487627554808,0.0740510627940707,-0.0624070689322837,0.0689484478345161,0.0675541044670541,-0.0668986890149115,-0.0869244974910361,0,-0.00561244378523598,0.0312132680563017,0
"C127",0.0442841070044887,-0.0132312913695367,0.041195385369253,-0.0422696652264597,-0.00687330171928886,-0.00447446996887217,0.0248268620929521,0.00791791900582913,0,-0.0026069582482624,-0.0150819419852172,0
"C128",0.0391158960803205,0.000575840087169038,0.0271023845272163,-0.0370012957137327,-0.0361924030713609,-0.053446157965034,0.0299376174966799,0.0601116667004518,0,-0.0161698300536288,0.0143887036206756,0
"C129",0.0455568189115998,-0.0131328043290801,0.0445020464493392,-0.044923196779547,0.00457782380093702,0.00346330143777562,0.0114091568869751,-0.0201794074213231,0,-0.0105070643134527,-0.00381389860946602,0
"C130",0.0378342847700564,-0.0141701777483433,0.0282067623266262,-0.0330770944265565,-0.0142087553347361,-0.0165062771982166,0.00654585176040477,0.017348955185464,0,0.0465671445663376,0.00599159037999274,0
"C131",0.0409231640992678,-0.0579563661425203,0.00950983035066693,-0.0143895243965376,-0.0430963807090326,-0.0473559959911667,0.0235961561122076,0.0457751721325518,0,0.0604228416514454,0.0114397259078785,0
"C132",0.041631454105928,-0.028042109987209,0.0339865811700361,-0.0338487566461097,-0.0205989422727595,-0.0432773934128888,-0.00868770089553983,-0.00285904178652679,0,0.00293829184669327,0.0192359874537623,0
"C133",0.0435004169296445,-0.0204070087593143,0.0339076069027177,-0.0392267714922796,-0.025174225194644,-0.0304602476972052,0.0131002007367519,0.0297325422185898,0,-0.000723879167140121,-0.0706666951667382,0
"C134",0.0404248271794644,-0.027488178287759,0.024096193295542,-0.0283479091256944,-0.0239392379477261,-0.0239043902568782,0.0030407448048007,0.0242083020587805,0,-0.0210258588498515,0.0383274650357417,0
"C135",0.0411896938892627,-0.0111730909421688,0.041933789284074,-0.0426855175039082,-0.00481557883323736,-0.0101948878907001,-0.00587238298821681,-0.0435520023736167,0,-0.0297878864944121,-0.0237365653447414,0
"C136",0.035346121701097,-0.0647645251441852,0.00455197717693819,-0.012350460036387,-0.0345872496400447,-0.0242757882964673,0.0258584456586524,0.0306078899322366,0,-0.0171878650057739,0.00555861493239107,0
